0.985540	0.432131	C2
-0.443706	-0.577253	C2
-0.074351	-0.016649	C1
0.077446	-0.656627	C4
-0.393913	0.693874	C4
-0.988259	-0.023600	C4
-0.938543	-0.029218	C4
-0.162023	0.703734	C4
0.453019	0.857060	C2
-0.476464	0.677678	C3
0.027184	-0.779858	C4
-0.852644	-0.314158	C4
0.157029	0.750605	C4
-0.328618	-0.410840	C4
0.518163	0.227676	C4
0.011907	-0.660856	C4
-0.846675	0.995258	C3
0.230771	-0.661369	C4
0.157475	-0.075356	C1
-0.866125	-0.013899	C4
0.321154	-0.028148	C1
-0.225827	-0.171088	C1
0.297709	-0.493409	C4
-0.431231	-0.675106	C2
-0.283875	0.010735	C1
-0.533270	0.682117	C3
0.984893	-0.090207	C4
0.484829	-0.675963	C3
0.480087	-0.124575	C1
0.818718	-0.967101	C3
-0.830909	-0.833226	C2
0.490245	0.138626	C4
-0.105531	-0.735582	C4
0.967539	-0.748972	C3
-0.525870	-0.180202	C4
0.887021	0.200862	C4
0.535923	-0.102244	C4
0.084624	-0.997347	C4
-0.420127	0.557546	C3
0.489666	0.042375	C1
-0.447217	-0.477537	C2
-0.153328	-0.658819	C4
0.219907	-0.934796	C4
-0.489729	0.386681	C4
-0.730162	-0.999484	C2
0.164307	-0.735066	C4
-0.507154	0.415335	C3
-0.033024	-0.764867	C4
0.714082	-0.832161	C3
-0.388162	0.252463	C1
0.191710	-0.189991	C1
-0.318624	0.852384	C4
-0.927162	0.234159	C4
-0.625153	0.259845	C4
-0.919169	-0.283973	C4
-0.520248	-0.853965	C2
0.866433	-0.584128	C3
-0.608259	0.580179	C3
-0.115413	-0.004485	C1
0.851564	0.230647	C4
0.032891	-0.980598	C4
0.001703	0.644729	C4
0.271865	-0.224589	C1
-0.918126	-0.463334	C2
0.934258	-0.390496	C4
-0.248026	-0.690896	C4
0.869350	-0.167195	C4
0.025132	-0.650898	C4
-0.021161	-0.748570	C4
-0.784465	0.394712	C4
0.478245	-0.392724	C4
-0.025109	-0.030006	C1
0.970406	-0.711197	C3
0.201053	0.321694	C1
-0.797245	-0.033577	C4
-0.365305	-0.021833	C1
-0.283432	0.514833	C4
0.320677	-0.349174	C4
-0.927349	-0.040070	C4
0.993687	-0.094545	C4
0.985062	-0.657211	C3
-0.763508	-0.441676	C2
0.714737	0.165600	C4
-0.746103	-0.315270	C4
-0.342536	-0.775698	C4
-0.026466	-0.999109	C4
0.425355	-0.704772	C3
0.628111	0.261651	C4
0.998415	-0.393723	C4
0.064513	-0.285016	C4
-0.614810	0.365810	C4
-0.754552	-0.542159	C2
-0.760865	0.363296	C4
-0.689198	-0.418077	C2
-0.452707	0.140247	C1
-0.737970	-0.694153	C2
-0.053239	-0.036689	C1
0.920294	-0.035798	C4
-0.569850	-0.784477	C2
-0.941739	0.477174	C3
-0.335462	-0.458313	C4
0.041322	-0.214351	C1
-0.592868	0.031096	C4
0.384718	-0.267128	C1
-0.251986	0.043674	C1
0.995604	0.590967	C2
-0.477800	0.852997	C3
0.302693	-0.200242	C1
-0.692512	-0.279948	C4
0.225763	-0.262362	C1
0.553686	-0.204101	C4
-0.587251	0.880024	C3
-0.045564	-0.078654	C1
0.881314	0.328478	C4
0.277182	0.266032	C4
-0.452587	-0.985954	C2
-0.600433	-0.990349	C2
0.391969	-0.468149	C4
-0.451012	-0.309781	C4
0.834544	0.348746	C4
-0.048221	-0.857968	C4
-0.931202	-0.822458	C2
0.004373	0.731228	C4
0.675568	0.417122	C2
0.136005	-0.628442	C4
-0.467402	0.382090	C4
-0.747129	0.861077	C3
0.518903	0.922427	C2
0.532950	0.027451	C4
0.606252	0.542600	C2
-0.001778	-0.925549	C4
-0.727571	0.688440	C3
0.621175	-0.359781	C4
-0.948973	0.689973	C3
-0.069303	-0.305655	C1
-0.393735	-0.888533	C4
-0.839759	0.742270	C3
-0.307161	0.124361	C1
-0.446084	0.783633	C3
-0.523657	-0.009682	C4
0.787749	0.503793	C2
0.330350	0.227234	C1
0.404801	0.499663	C2
0.313796	0.120838	C1
0.364823	-0.189190	C1
-0.704480	0.505155	C3
-0.098214	0.616622	C4
0.450443	-0.355944	C4
-0.900353	-0.856718	C2
-0.164457	-0.302802	C1
0.090343	0.173541	C1
-0.121908	-0.322666	C1
-0.791558	0.904568	C3
0.613243	0.404231	C4
-0.072961	-0.474931	C1
-0.708137	0.335879	C4
-0.318374	-0.412617	C4
-0.158966	0.971828	C4
0.489168	-0.542343	C3
-0.866776	-0.442696	C2
0.901641	0.392847	C4
-0.737248	0.453692	C3
0.436292	0.996060	C2
-0.886374	0.134998	C4
0.569724	-0.981806	C3
0.182967	0.422425	C1
-0.889994	0.947494	C3
-0.598131	0.283373	C4
-0.492271	-0.010748	C4
-0.520443	-0.521580	C2
0.901828	-0.388355	C4
0.139367	0.467382	C1
-0.467785	0.730133	C3
0.015404	0.166426	C1
-0.623314	0.280052	C4
0.098035	0.946410	C4
0.298246	-0.033237	C1
-0.279328	-0.147547	C1
-0.331834	-0.321445	C1
0.951538	0.186284	C4
-0.369496	-0.924055	C4
0.665841	0.108924	C4
-0.341991	0.567669	C4
0.720568	0.797377	C2
-0.766146	-0.670409	C2
-0.799168	0.344996	C4
0.931610	-0.836131	C3
0.211662	0.261904	C1
-0.490092	-0.771333	C2
0.230580	0.081119	C4
0.898746	0.759675	C2
0.850284	-0.054041	C4
-0.691392	0.926230	C3
0.417531	-0.415761	C4
0.138100	-0.618385	C4
0.214519	0.371954	C1
0.979703	0.572785	C4
0.911313	0.736654	C2
0.122975	-0.001442	C1
0.632884	0.227225	C4
-0.756554	-0.136536	C4
-0.691656	-0.719701	C2
-0.931981	0.958403	C3
0.013978	-0.732989	C4
-0.461277	0.625777	C3
0.122962	0.805246	C4
-0.177358	0.504578	C4
0.019765	-0.805405	C4
-0.784216	-0.000532	C4
0.767381	-0.728013	C3
0.504035	-0.950129	C4
-0.497407	0.495848	C3
0.729818	0.739294	C2
-0.961838	-0.980407	C2
-0.893819	0.977996	C3
0.120159	-0.754993	C4
-0.556470	-0.254064	C4
0.929549	0.566492	C2
-0.247809	0.071070	C1
-0.053214	0.286854	C1
-0.285833	0.558841	C4
0.481195	-0.781798	C3
0.514951	-0.279205	C4
0.104560	0.181591	C1
-0.156146	0.711694	C4
-0.511225	-0.136554	C4
0.004007	-0.405044	C1
-0.091186	0.715114	C4
0.086449	0.352344	C1
0.015998	-0.081164	C1
0.768189	0.989906	C2
-0.285025	0.276760	C1
0.429142	-0.164400	C1
0.647344	-0.555688	C4
-0.631862	0.548871	C3
-0.181249	-0.607275	C4
0.043022	0.307525	C1
-0.952970	0.902481	C4
-0.044156	0.617595	C4
0.184062	-0.691812	C4
-0.921355	-0.799940	C2
0.090876	0.968249	C4
0.216930	0.674054	C4
-0.316776	-0.506310	C4
-0.172355	-0.887635	C4
0.329290	0.462431	C4
0.759709	0.773602	C2
-0.872153	0.322473	C4
-0.056504	-0.053402	C1
0.986518	-0.745877	C3
-0.966453	-0.843396	C2
-0.010609	0.774199	C4
-0.746955	0.297579	C4
0.852844	-0.546895	C3
-0.056280	-0.578646	C4
0.741533	-0.382226	C4
0.104577	-0.764777	C4
0.445419	0.216943	C1
-0.092151	-0.023348	C1
-0.479983	0.104499	C1
0.463513	-0.948902	C3
0.450031	-0.694779	C3
0.483578	-0.538175	C3
-0.527031	-0.763976	C2
0.770548	-0.911132	C3
-0.704848	0.032589	C4
0.543642	-0.963315	C3
-0.351781	-0.728092	C4
0.095781	0.865162	C4
0.836421	-0.996369	C3
0.174535	-0.476352	C4
0.946313	0.835123	C2
0.997411	-0.789091	C3
-0.697368	0.558064	C3
-0.235543	0.974202	C4
0.393739	0.000481	C1
0.164287	0.089349	C1
0.459439	-0.878062	C3
0.496124	0.772300	C2
0.768032	-0.131918	C4
0.822697	0.604452	C2
-0.335489	-0.221012	C1
-0.389176	-0.385889	C4
0.382522	-0.391765	C4
-0.174981	-0.180286	C1
-0.616917	0.740484	C3
-0.642715	0.134223	C4
-0.324196	0.000670	C1
0.765153	-0.233657	C4
0.757949	0.887091	C4
0.254073	0.659392	C4
-0.966807	0.022105	C4
-0.472526	0.855889	C3
0.399186	-0.479600	C4
0.405545	-0.205453	C1
-0.980344	-0.822931	C2
-0.155325	-0.003217	C1
0.227758	-0.262733	C1
0.585043	0.871490	C2
-0.414287	-0.830000	C2
0.352056	0.927949	C4
-0.346303	0.427714	C4
0.182023	-0.686911	C4
0.460906	-0.795872	C3
0.316795	-0.169315	C1
0.837195	-0.763770	C3
-0.031581	-0.744114	C4
0.211366	-0.292123	C1
-0.791851	0.358202	C4
-0.671681	-0.054585	C4
0.683850	0.913362	C2
-0.314697	-0.500925	C4
-0.013095	0.451909	C1
-0.085146	-0.894394	C4
0.278844	-0.903123	C4
-0.581305	-0.260249	C4
-0.698996	0.259258	C4
-0.943454	0.131689	C4
0.499007	0.893741	C2
-0.466696	-0.137840	C1
0.744670	0.570037	C2
0.952818	-0.071761	C4
0.052685	-0.101766	C1
-0.033952	0.715138	C4
0.297392	0.465123	C4
-0.297957	-0.250699	C1
0.616897	-0.145092	C4
-0.404902	0.713774	C3
0.334849	-0.985222	C4
-0.467139	0.391395	C4
0.146467	-0.968132	C4
0.285136	-0.485614	C4
-0.434828	-0.852705	C4
-0.690158	0.717332	C3
-0.737340	-0.354429	C4
0.915242	0.160893	C4
0.257661	-0.118710	C1
-0.444947	-0.653588	C2
0.304355	0.662666	C4
0.194972	-0.840738	C4
-0.742236	-0.091254	C4
0.432865	0.592612	C2
0.965726	-0.015993	C4
-0.930010	0.997595	C3
-0.415624	-0.437233	C2
-0.277433	-0.127391	C4
0.585123	0.135269	C4
-0.220658	0.500365	C4
-0.703838	-0.962997	C2
0.172194	-0.407944	C1
-0.249731	0.896411	C4
-0.609267	0.945241	C4
-0.351503	-0.146013	C1
-0.758891	0.777510	C3
0.225116	0.847501	C4
0.451860	0.494258	C2
-0.985373	0.910696	C3
-0.112764	-0.955534	C4
-0.260433	-0.977495	C4
-0.176192	-0.760068	C4
-0.681333	-0.139189	C4
-0.378413	0.490861	C4
0.452867	0.349655	C4
-0.758870	0.349278	C4
0.740388	-0.813629	C3
-0.611115	0.040358	C4
-0.106509	-0.370006	C1
-0.652244	0.855109	C3
0.799616	0.349368	C4
0.097246	0.814244	C4
0.260064	-0.748311	C4
-0.298520	0.304531	C1
-0.276015	-0.871661	C4
0.231187	0.042652	C1
0.852775	-0.466487	C3
0.202429	-0.225357	C1
-0.057183	-0.038986	C1
0.331701	-0.998627	C4
-0.910262	0.961695	C3
-0.562506	0.816805	C3
-0.762890	0.166172	C4
-0.418144	-0.948646	C2
-0.166455	-0.247167	C1
0.824800	0.476818	C2
0.055988	-0.480530	C1
-0.091238	0.052982	C1
-0.888809	0.827626	C3
0.054008	-0.211360	C1
-0.614291	-0.209987	C4
-0.632448	-0.652596	C2
-0.194954	-0.835791	C4
0.093864	0.042156	C1
0.675720	0.093510	C4
0.756618	-0.490735	C3
0.487384	-0.665935	C3
0.346490	0.390053	C4
0.842631	-0.805255	C3
-0.104386	0.485017	C1
-0.276761	-0.433415	C4
0.464015	0.511879	C2
0.849724	-0.698108	C3
-0.802871	0.911146	C4
-0.638662	0.005010	C4
0.059154	0.691719	C4
-0.319270	-0.847336	C4
0.448337	0.189995	C1
-0.064279	0.524060	C4
0.322170	-0.717789	C4
-0.085887	0.164801	C1
0.212929	-0.939585	C4
0.961973	0.622935	C2
-0.471442	0.086950	C1
0.372957	-0.063326	C1
-0.415092	0.133803	C1
-0.398094	0.495140	C4
0.513581	0.661060	C2
-0.805689	0.813724	C3
0.384306	0.812732	C4
0.570917	-0.091634	C4
0.134902	0.853127	C4
0.822480	-0.700297	C3
0.035408	-0.639882	C4
-0.707944	-0.341656	C4
0.143772	-0.179386	C1
0.439305	-0.806430	C3
-0.963270	-0.221521	C4
0.815770	-0.454699	C3
0.310910	-0.941118	C4
0.041445	-0.502231	C4
-0.746807	-0.144831	C4
0.132965	0.637499	C4
-0.332099	-0.296118	C1
0.802803	-0.442991	C3
-0.897494	-0.112908	C4
0.403753	-0.537376	C3
-0.937903	0.606396	C3
0.807390	0.045701	C4
-0.806668	-0.510642	C2
-0.028189	-0.694872	C4
0.627733	-0.647805	C3
0.686615	0.393640	C4
-0.886193	0.939808	C3
0.246772	0.577307	C4
-0.083290	0.950654	C4
-0.876828	-0.280487	C4
-0.492338	-0.508483	C2
0.394754	0.895271	C4
0.284643	-0.426098	C4
0.957368	-0.108961	C4
-0.426336	0.764758	C3
-0.233003	-0.745884	C4
0.019171	0.738808	C4
-0.440756	-0.353097	C4
-0.908997	-0.824718	C2
0.484643	-0.710911	C3
0.733451	0.535861	C2
-0.349839	0.486515	C4
0.973805	0.369674	C4
0.994177	-0.534677	C4
0.388931	-0.639406	C4
0.476337	0.962834	C2
-0.632625	-0.463502	C4
-0.695885	0.303495	C4
-0.663164	0.323285	C4
0.042302	-0.103920	C1
0.133305	0.071362	C1
-0.382052	0.360451	C4
-0.422968	-0.648601	C2
-0.572335	0.001561	C4
-0.617173	-0.598529	C2
-0.622996	-0.133206	C4
-0.437071	0.765935	C3
-0.960734	0.728769	C3
-0.593359	-0.734733	C2
-0.289244	0.568762	C4
0.964905	-0.965959	C3
-0.139015	-0.995771	C4
0.744369	0.932346	C2
-0.637683	0.292797	C4
-0.115032	-0.286283	C4
0.312633	0.715278	C4
-0.428064	0.714104	C4
-0.051060	-0.419103	C1
-0.285126	0.808285	C4
-0.311292	-0.556357	C4
0.353634	0.095349	C1
-0.018298	0.806104	C4
-0.722328	-0.053393	C4
0.840145	-0.111264	C4
0.807591	0.844375	C2
0.739938	-0.847689	C3
0.032735	0.037279	C1
0.221845	-0.650088	C4
0.424416	0.793780	C4
0.510929	-0.257280	C4
-0.355086	-0.839629	C4
0.457594	-0.546802	C3
0.901237	0.806832	C2
-0.389852	-0.211466	C1
-0.112181	0.735141	C4
0.590677	0.776555	C2
0.435052	-0.590340	C3
0.587363	0.405082	C2
-0.375358	0.114221	C1
-0.025445	-0.461363	C1
0.038571	-0.950434	C4
-0.926250	0.683485	C3
0.531345	-0.863317	C3
0.432582	0.943515	C2
-0.957270	-0.267951	C4
-0.246025	-0.069451	C1
-0.655348	-0.292895	C4
-0.990077	0.779704	C3
0.292593	0.367068	C1
0.607999	0.991710	C2
0.145249	-0.033736	C4
-0.523720	-0.995165	C2
-0.449970	0.688320	C3
-0.918625	0.825003	C3
0.513958	0.768518	C2
0.556688	-0.499432	C3
-0.512763	-0.032242	C4
0.595295	0.194342	C4
-0.022319	0.375000	C1
-0.729725	-0.257933	C4
-0.167047	0.878274	C4
-0.266223	-0.530979	C4
0.023523	0.700041	C4
-0.356274	0.499803	C4
0.704877	-0.132003	C4
-0.950167	0.393196	C4
0.302206	-0.868791	C4
0.218200	-0.204569	C1
-0.013282	0.292099	C1
0.487286	-0.457258	C3
-0.544956	-0.861963	C2
0.432726	0.513036	C2
0.703000	-0.744896	C4
0.581274	-0.011119	C4
-0.503488	-0.395203	C4
-0.311078	0.140238	C4
-0.606202	-0.991765	C4
0.786995	0.310441	C4
-0.714357	0.005194	C4
-0.894128	0.930809	C3
0.397971	0.132663	C1
0.940712	-0.178246	C4
0.934243	-0.921251	C3
0.366968	0.591786	C4
-0.100275	0.069968	C1
-0.072784	-0.348757	C1
0.423729	0.256040	C1
-0.436033	0.360641	C4
0.918490	-0.427797	C3
0.705484	0.882644	C2
-0.289321	0.988516	C4
0.731526	-0.297409	C4
0.386487	-0.135811	C4
0.327199	0.685943	C4
-0.883968	0.405948	C3
0.483000	-0.002266	C1
-0.447031	-0.155377	C1
0.204212	0.680393	C4
-0.358201	-0.539748	C4
0.205084	0.205766	C1
0.123574	0.777969	C4
0.335967	-0.170942	C1
0.136685	0.539737	C4
0.649128	-0.131789	C4
-0.757672	0.035615	C4
0.732400	-0.575882	C3
0.418343	-0.459850	C3
-0.190528	-0.976850	C4
-0.233503	0.100326	C1
0.611120	-0.681604	C3
0.291512	-0.039805	C1
-0.503403	-0.834039	C4
0.620171	0.943930	C2
-0.550771	0.604542	C3
0.988966	0.253670	C4
0.402338	-0.768706	C3
0.134739	-0.344588	C1
-0.446918	0.195562	C1
0.362554	0.218712	C1
-0.537120	0.794831	C3
-0.218724	0.575161	C4
-0.910009	0.741471	C3
-0.413412	0.907432	C3
-0.793242	0.851362	C3
-0.344013	0.455904	C4
0.808787	-0.355047	C4
-0.290426	0.211126	C1
-0.001140	-0.654136	C4
0.531659	0.650960	C2
-0.272779	-0.928177	C4
-0.738499	0.945932	C3
-0.275619	0.740763	C4
-0.942340	0.505657	C3
-0.852349	0.247129	C4
0.131667	-0.265761	C1
0.008885	-0.059002	C1
-0.716455	0.596985	C3
-0.907668	-0.758062	C2
0.303458	0.118185	C4
0.649322	-0.350157	C4
0.821222	-0.451731	C3
0.893044	-0.190231	C4
0.322996	0.152226	C1
0.063759	0.209886	C1
-0.620317	0.357538	C4
-0.713063	0.511349	C4
0.441498	-0.479766	C3
-0.552579	-0.196221	C4
-0.370241	-0.090751	C1
-0.128303	-0.919350	C4
-0.800431	0.989882	C3
0.848891	-0.360275	C4
-0.927866	-0.602840	C4
0.965178	0.206929	C4
0.339785	0.117404	C1
-0.596456	-0.672709	C2
-0.216773	0.684829	C4
-0.932176	-0.705423	C2
0.509322	-0.185189	C4
-0.190620	0.956743	C4
0.618589	0.439140	C2
-0.485300	-0.689163	C2
-0.285731	-0.699282	C4
0.197555	-0.436840	C1
0.269688	-0.039680	C1
0.234867	-0.832751	C4
-0.702983	-0.647729	C2
-0.299438	-0.320438	C1
0.483789	-0.635609	C3
0.778365	-0.859004	C3
-0.406824	-0.049623	C1
-0.788235	-0.610483	C2
-0.273534	-0.299647	C4
0.440735	0.001071	C1
-0.996105	0.941514	C3
-0.035785	-0.101254	C1
0.131464	0.195764	C4
-0.960207	0.896326	C3
-0.270992	0.380114	C1
0.486048	0.158480	C4
0.275069	0.752409	C4
0.751656	-0.774554	C3
0.963421	-0.385037	C4
0.064611	-0.310113	C1
0.100350	-0.869378	C4
-0.683613	-0.666356	C4
-0.742098	-0.163374	C4
0.098733	0.156648	C1
-0.769803	-0.647588	C2
-0.730010	-0.751262	C2
-0.001002	0.628852	C4
-0.431649	-0.514954	C2
0.843421	-0.762545	C3
-0.931133	-0.787032	C2
-0.316170	0.277579	C1
0.999146	-0.622071	C3
-0.684467	-0.288427	C4
0.457436	-0.426565	C3
-0.443830	0.730083	C4
-0.213633	-0.917506	C4
-0.212729	0.056357	C1
-0.778451	-0.944645	C2
-0.210100	-0.459599	C4
-0.252584	-0.366679	C1
0.286404	-0.297812	C1
0.788813	0.386017	C4
-0.731597	-0.018891	C4
0.385163	-0.353667	C4
-0.695972	0.700696	C3
0.761464	-0.725869	C3
-0.682366	-0.995787	C2
0.104001	-0.913292	C4
0.816051	-0.839642	C3
-0.962400	-0.784286	C2
-0.172500	-0.243885	C1
0.460821	0.533970	C2
-0.836992	-0.475205	C2
0.549026	-0.206802	C4
0.181765	-0.065811	C1
0.485793	-0.365115	C4
-0.202564	0.247257	C1
0.703542	0.564891	C2
-0.267678	-0.331108	C1
-0.451627	-0.170749	C1
-0.414027	0.044964	C1
0.413473	0.801079	C2
-0.125706	0.335049	C1
0.037302	0.859844	C4
0.533840	-0.413672	C3
-0.284395	0.520516	C4
-0.907428	-0.798602	C4
-0.109991	0.448655	C1
-0.406449	0.013546	C1
0.325873	0.682438	C4
-0.022417	0.874246	C4
-0.488311	-0.604541	C2
0.556653	-0.808640	C3
0.357732	0.112700	C1
-0.307219	-0.554116	C4
0.785288	-0.447375	C3
-0.628384	0.205667	C4
-0.304672	0.892132	C4
0.298240	-0.103274	C4
-0.811752	-0.654619	C2
-0.218201	0.358927	C1
-0.892329	0.041366	C4
-0.932822	0.981917	C3
-0.537362	-0.557864	C2
-0.346003	-0.684172	C4
-0.532560	0.766698	C3
0.160222	-0.787419	C4
-0.150897	0.712847	C4
-0.807695	0.220719	C4
-0.081486	-0.112367	C1
-0.783246	0.784359	C3
-0.594998	-0.870260	C2
0.186801	0.488668	C4
0.361931	0.294473	C1
0.429109	0.276390	C4
-0.916911	0.891747	C3
0.192797	-0.454256	C4
0.660237	-0.687558	C3
-0.179541	-0.474977	C4
0.947272	-0.466695	C3
0.167991	0.451820	C1
-0.719158	0.668573	C3
0.441227	-0.926424	C3
0.713562	0.260377	C4
0.007728	0.075493	C1
0.537761	-0.495399	C3
0.620850	-0.603652	C3
-0.186353	-0.057908	C1
-0.526116	0.254534	C4
-0.317711	0.294342	C1
-0.370439	0.827648	C4
-0.503115	0.797553	C3
-0.898154	-0.921605	C2
0.491165	0.519622	C2
0.010225	0.233184	C1
-0.982048	-0.691323	C2
0.555713	-0.186722	C4
-0.331919	0.176563	C1
-0.782153	0.990210	C4
0.801967	-0.535906	C3
-0.515744	0.758436	C3
0.113817	0.586083	C4
0.682695	-0.088630	C4
-0.134449	0.784541	C4
-0.010235	0.813591	C4
0.275706	-0.490613	C4
-0.164793	-0.714069	C4
0.742572	0.117200	C4
-0.696117	-0.948752	C2
0.859596	-0.135474	C4
-0.377876	0.036160	C4
-0.160029	0.026370	C1
-0.358063	0.490463	C4
0.632124	0.126193	C4
0.248899	-0.182066	C1
-0.165018	-0.499371	C4
0.151381	0.700533	C4
-0.714831	-0.858854	C2
0.560875	-0.349467	C4
-0.650669	0.846806	C3
0.466532	-0.849311	C3
0.420574	-0.989715	C3
-0.957302	0.046445	C4
0.383031	-0.117332	C4
0.608902	0.524606	C2
0.241026	-0.349201	C1
-0.941040	-0.109190	C4
0.647158	-0.440411	C4
0.347691	-0.155242	C4
-0.138185	-0.594367	C4
-0.166130	0.211147	C1
0.226975	-0.322322	C1
0.671328	-0.901748	C3
-0.019793	-0.859050	C4
0.459857	-0.636761	C3
0.532671	0.972141	C2
0.095949	0.213167	C1
0.908125	0.272127	C4
-0.910168	0.555283	C3
-0.867977	-0.097025	C4
-0.323526	-0.684641	C4
0.764790	0.082107	C4
0.149229	-0.024063	C1
-0.623796	0.653615	C3
-0.952468	0.751867	C4
0.027739	0.892817	C4
0.610944	0.390977	C4
-0.083565	0.143615	C1
0.464659	-0.760436	C3
-0.336319	-0.852311	C4
0.848412	-0.246486	C4
0.702972	0.680128	C2
-0.394054	-0.643399	C4
0.200896	-0.629264	C4
0.438708	-0.649875	C3
-0.226746	-0.273671	C1
-0.489072	-0.226139	C4
-0.247845	-0.337986	C1
-0.355028	-0.727042	C4
0.192577	0.561407	C4
0.416573	-0.444305	C3
0.656137	0.131980	C4
0.689747	0.803825	C2
-0.556739	0.506797	C3
0.328797	-0.887257	C4
0.017121	-0.470307	C1
-0.544171	-0.120182	C4
0.830152	0.229083	C4
0.606146	-0.169560	C4
0.740011	-0.619993	C3
-0.597974	-0.818394	C2
-0.325016	0.374183	C1
-0.908443	0.929878	C3
0.747693	0.061858	C4
-0.495213	0.551518	C4
-0.051953	0.058315	C1
-0.723155	0.171058	C4
0.719890	-0.193463	C4
0.654537	-0.824281	C3
0.484689	0.404803	C2
-0.684871	0.144814	C4
0.672509	0.897725	C2
0.854115	-0.874708	C3
0.228298	0.914266	C4
-0.686620	0.158176	C4
-0.270694	-0.938927	C4
-0.779966	0.234093	C4
0.612592	-0.737715	C4
-0.329093	-0.034946	C1
0.841964	-0.315055	C4
0.265522	0.496502	C4
-0.139336	-0.048123	C1
-0.734533	-0.755621	C2
0.410281	0.916887	C2
-0.042880	0.771002	C4
0.319337	0.178944	C1
0.233603	0.492324	C4
-0.842523	0.962909	C3
-0.622489	0.197002	C4
0.165989	-0.360204	C1
0.836896	0.604850	C2
0.678860	-0.710205	C3
0.175362	0.150459	C4
-0.843447	0.415926	C3
0.452873	-0.173794	C1
-0.353082	0.783327	C4
0.987795	0.966254	C2
-0.012904	0.199857	C1
0.144573	0.162766	C4
0.522084	-0.640232	C3
-0.838120	0.738910	C3
0.766731	0.577037	C2
-0.943475	-0.319314	C4
0.865099	0.206984	C4
-0.263788	-0.978348	C4
-0.377090	0.036118	C1
0.449116	0.252910	C4
-0.878558	0.232443	C4
0.240706	-0.912303	C4
-0.805287	-0.772199	C2
-0.350692	0.372374	C4
-0.549680	-0.342700	C4
-0.105542	-0.189912	C1
0.056338	-0.451002	C1
-0.176931	-0.873965	C4
0.531895	-0.120406	C4
-0.193279	0.396995	C4
0.542933	0.418646	C2
-0.420949	-0.106829	C4
0.831962	0.014613	C4
0.391047	0.072667	C1
0.585761	0.300469	C4
-0.610136	-0.764932	C2
-0.159817	-0.107632	C1
0.650271	-0.276350	C4
-0.376360	-0.800731	C4
0.565808	0.446709	C2
0.097703	-0.673697	C4
0.132024	-0.505302	C4
-0.587118	-0.325042	C4
0.913344	0.122370	C4
0.254009	-0.193485	C1
0.085970	0.821129	C4
-0.327977	-0.841363	C4
-0.076561	-0.742217	C4
0.459106	0.313302	C4
-0.507148	-0.868051	C4
0.385220	0.699250	C4
0.803757	-0.891130	C3
-0.996974	0.674678	C3
-0.671671	-0.227619	C4
-0.904099	0.460353	C3
-0.491217	-0.864689	C2
0.631153	0.389320	C4
0.986939	-0.087871	C4
-0.524710	0.808068	C3
